nm	W/nm*m2	        cm-1	        kcal/mol	eV	        kJ/mol	
535	1.3701	18691.5888	53.4198022	2.31555276	223.508452				
536	1.4292	18656.7164	53.3201384	2.3112327	223.091459				
537	1.3229	18621.9739	53.2208458	2.30692873	222.676019				
538	1.3896	18587.3606	53.1219222	2.30264076	222.262123				
539	1.3558	18552.8757	53.0233658	2.2983687	221.849763				
540	1.3096	18518.5185	52.9251744	2.29411246	221.43893				
541	1.2595	18484.2884	52.827346	2.28987195	221.029616				
542	1.3714	18450.1845	52.7298785	2.2856471	220.621812				
543	1.3493	18416.2063	52.6327701	2.2814378	220.21551				
544	1.3971	18382.3529	52.5360187	2.27724398	219.810702				
545	1.3657	18348.6239	52.4396223	2.27306555	219.40738				
546	1.3536	18315.0183	52.3435791	2.26890243	219.005535				
547	1.3717	18281.5356	52.247887	2.26475453	218.605159				
548	1.3331	18248.1752	52.1525441	2.26062176	218.206245				
549	1.3752	18214.9362	52.0575486	2.25650406	217.808783				
550	1.3648	18181.8182	51.9628985	2.25240132	217.412767				
551	1.3639	18148.8203	51.868592	2.24831348	217.018189				
552	1.3923	18115.942	51.7746271	2.24424045	216.62504				
553	1.3533	18083.1826	51.6810021	2.24018215	216.233313				
554	1.3802	18050.5415	51.5877151	2.2361385	215.843				
555	1.3883	18018.018	51.4947643	2.23210942	215.454094				
556	1.3651	17985.6115	51.4021478	2.22809483	215.066586				
557	1.3321	17953.3214	51.3098639	2.22409466	214.68047				
558	1.3613	17921.147	51.2179107	2.22010883	214.295738				
559	1.2885	17889.0877	51.1262865	2.21613726	213.912383				
560	1.3118	17857.1429	51.0349896	2.21217987	213.530396				
561	1.3885	17825.3119	50.9440181	2.20823659	213.149772				
562	1.3225	17793.5943	50.8533704	2.20430734	212.770502				
563	1.3731	17761.9893	50.7630447	2.20039205	212.392579				
564	1.3466	17730.4965	50.6730393	2.19649065	212.015996				
565	1.3555	17699.115	50.5833525	2.19260306	211.640747				
566	1.2823	17667.8445	50.4939826	2.1887292	211.266823				
567	1.3673	17636.6843	50.404928	2.18486901	210.894219				
568	1.3554	17605.6338	50.3161869	2.18102241	210.522926				
569	1.3228	17574.6924	50.2277578	2.17718933	210.152938				
570	1.324	17543.8596	50.1396389	2.1733697	209.784249				
571	1.281	17513.1349	50.0518287	2.16956344	209.416851				
572	1.3534	17482.5175	49.9643255	2.1657705	209.050738				
573	1.3595	17452.007	49.8771277	2.1619908	208.685902				
574	1.3527	17421.6028	49.7902337	2.15822426	208.322338				
575	1.3225	17391.3043	49.703642	2.15447083	207.960038				
576	1.3118	17361.1111	49.617351	2.15073043	207.598997				
577	1.3452	17331.0225	49.531359	2.14700299	207.239206				
578	1.304	17301.0381	49.4456647	2.14328845	206.880661				
579	1.323	17271.1572	49.3602663	2.13958675	206.523354				
580	1.3455	17241.3793	49.2751624	2.13589781	206.167279				
581	1.3518	17211.704	49.1903514	2.13222156	205.81243				
582	1.3729	17182.1306	49.1058319	2.12855795	205.458801				
583	1.3872	17152.6587	49.0216023	2.12490691	205.106384				
584	1.3845	17123.2877	48.9376612	2.12126837	204.755175				
585	1.3737	17094.0171	48.8540071	2.11764227	204.405166				
586	1.3409	17064.8464	48.7706385	2.11402854	204.056352				
587	1.3708	17035.7751	48.687554	2.11042713	203.708726				
588	1.3403	17006.8027	48.604752	2.10683797	203.362282				
589	1.1582	16977.9287	48.5222312	2.103261	203.017015				
590	1.2316	16949.1525	48.4399901	2.09969615	202.672919				
591	1.3171	16920.4738	48.3580274	2.09614336	202.329986				
592	1.29	16891.8919	48.2763415	2.09260258	201.988213				
